Год_месяц;Клиент;Подкатегория;СЕГМЕНТ;Формат ТТ;Способ обработки;Наименование Товара в Сети;Производитель;Бренд;Тип упаковки;Масса;Наполнитель;Сквозное Имя;Продажи в кг;Продажи в руб;Offtake в кг
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;Сыр Янтарь плавл паст50% 180г ванна(ИП Емелин В.П.):16;ПЛАВЫЧ;ПЛАВЫЧ;СТАКАН;0.18;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ПЛАВЫЧ 0,18 кг 50% СТАКАН янтарь;34.47;12670.801;5.745
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Сыр Янтарь плавл паст50% 180г ванна(ИП Емелин В.П.):16;ПЛАВЫЧ;ПЛАВЫЧ;СТАКАН;0.18;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ПЛАВЫЧ 0,18 кг 50% СТАКАН янтарь;38.52;13878.5955;2.963076923
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;Сыр янтарь плавленый 200г Мол-ная сказка(Барнаульский МК);БАРНАУЛЬСКИЙ МК;МОЛОЧНАЯ СКАЗКА;СТАКАН;0.2;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ МОЛОЧНАЯ СКАЗКА 0,2 кг 60% СТАКАН янтарь;1485.1;323555.6665;212.1571429
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Сыр янтарь плавленый 200г Мол-ная сказка(Барнаульский МК);БАРНАУЛЬСКИЙ МК;МОЛОЧНАЯ СКАЗКА;СТАКАН;0.2;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ МОЛОЧНАЯ СКАЗКА 0,2 кг 60% СТАКАН янтарь;13874.3;2850965.821;76.23241758
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;Сыр Янтарь плавленый 60% 400г ванна(Первая линия):8;ПЕРВАЯ ЛИНИЯ;ПЕРВАЯ ЛИНИЯ;СТАКАН;0.4;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ПЕРВАЯ ЛИНИЯ 0,4 кг 60% СТАКАН янтарь;3944.4;1068997.633;78.888
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Сыр Янтарь плавленый 60% 400г ванна(Первая линия):8;ПЕРВАЯ ЛИНИЯ;ПЕРВАЯ ЛИНИЯ;СТАКАН;0.4;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ПЕРВАЯ ЛИНИЯ 0,4 кг 60% СТАКАН янтарь;31261.2;8750914.37;21.0371467
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;Сыр Янтарь пласт 60% 85г пл/ст(Кезский СЗ):14;КОМОС ГРУПП;КЕЗСКИЙ СЗ;СТАКАН;0.085;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ КЕЗСКИЙ СЗ 0,085 кг 60% СТАКАН янтарь;597.21;220547.668;27.14590909
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Сыр Янтарь пласт 60% 85г пл/ст(Кезский СЗ):14;КОМОС ГРУПП;КЕЗСКИЙ СЗ;СТАКАН;0.085;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ КЕЗСКИЙ СЗ 0,085 кг 60% СТАКАН янтарь;3708.55;1327847.411;8.428522727
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;Сыр Янтарь пласт 60% 85г пл/ст(Кезский СЗ):20;КОМОС ГРУПП;КЕЗСКИЙ СЗ;СТАКАН;0.085;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ КЕЗСКИЙ СЗ 0,085 кг 60% СТАКАН янтарь;359.975;111579.523;32.725
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Сыр Янтарь пласт 60% 85г пл/ст(Кезский СЗ):20;КОМОС ГРУПП;КЕЗСКИЙ СЗ;СТАКАН;0.085;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ КЕЗСКИЙ СЗ 0,085 кг 60% СТАКАН янтарь;3187.16;975237.791;10.9902069
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;Сыр.прод Колбас. копч.Особ 40% (в)в/у(Котельнич):1,1/9,9;КАРАТ ОАО;КАРАТ;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ КАРАТ 1 кг 40% ВЕСОВОЙ;3143.932;728003.639;82.73505263
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Дискаунтер;КОПЧЕНЫЙ;Сыр.прод Колбас. копч.Особ 40% (в)в/у(Котельнич):1,1/9,9;КАРАТ ОАО;КАРАТ;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ КАРАТ 1 кг 40% ВЕСОВОЙ;35154.204;8413613.049;35.25998395
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;СырБургер Сыр плавл колбасн копч 40% 400г в/у(Емелин):8;ЕМЕЛИН ВЛАДИМИР ПАВЛОВИЧ ИП;СЫРБУРГЕР;ФИКСИРОВАННЫЙ;0.4;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ СЫРБУРГЕР 0,4 кг 40% ФИКСИРОВАННЫЙ;1418.4;325121.599;70.92
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Дискаунтер;КОПЧЕНЫЙ;СырБургер Сыр плавл колбасн копч 40% 400г в/у(Емелин):8;ЕМЕЛИН ВЛАДИМИР ПАВЛОВИЧ ИП;СЫРБУРГЕР;ФИКСИРОВАННЫЙ;0.4;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ СЫРБУРГЕР 0,4 кг 40% ФИКСИРОВАННЫЙ;6.4;1591.194;3.2
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;СырБургер Сыр плавленый колбасн копч 40% 400г в/у(Емелин):8;ЕМЕЛИН ВЛАДИМИР ПАВЛОВИЧ ИП;СЫРБУРГЕР;ФИКСИРОВАННЫЙ;0.4;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ СЫРБУРГЕР 0,4 кг 40% ФИКСИРОВАННЫЙ;860;213517.469;66.15384615
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;Сырн прод плавл с окороком колбасный 200г(Орбита):40;ОРБИТА;ОРБИТА;ФИКСИРОВАННЫЙ;0.2;окорок;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ОРБИТА 0,2 кг 40% ФИКСИРОВАННЫЙ окорок;90.2;19230.717;7.516666667
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;Сырн продукт плавл колбасный 40% (в)пищ/пл (Можгасыр):12;МОЖГАСЫР;МОЖГА;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ МОЖГА 1 кг 40% ВЕСОВОЙ;1547.9315;307019.955;128.9942917
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;Сырн продукт плавл колбасный 40%(в)пищ/пл(МожгаСыр):12;МОЖГАСЫР;МОЖГА;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ МОЖГА 1 кг 40% ВЕСОВОЙ;3713.109;709025.262;309.42575
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;Сырн продукт плавл колбасный 40%(в)пищ/пл(МожгаСыр):6;МОЖГАСЫР;МОЖГА;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ МОЖГА 1 кг 40% ВЕСОВОЙ;2436.7;498203.574;203.0583333
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Дискаунтер;КОПЧЕНЫЙ;Сырн продукт плавл колбасный 40%(в)пищ/пл(МожгаСыр):6;МОЖГАСЫР;МОЖГА;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ МОЖГА 1 кг 40% ВЕСОВОЙ;6931.626;1482607.104;19.25451667
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;Сырный прод колбас копчОсоб 40% (в)в/у(Котельнич):1,1/9,9;КОТЕЛЬНИЧСКИЙ МЗ;КОТЕЛЬНИЧСКИЙ МЗ;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ КОТЕЛЬНИЧСКИЙ МЗ 1 кг 40% ВЕСОВОЙ;11306.416;2532808.234;289.9081026
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Дискаунтер;КОПЧЕНЫЙ;Сырный прод колбас копчОсоб 40% (в)в/у(Котельнич):1,1/9,9;КОТЕЛЬНИЧСКИЙ МЗ;КОТЕЛЬНИЧСКИЙ МЗ;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ КОТЕЛЬНИЧСКИЙ МЗ 1 кг 40% ВЕСОВОЙ;162203.284;38407517.31;107.4193934
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;СЫРОБОГАТОВ Сыр Король сыров плав тосты 45%130г(Пер.Лин):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;ТОСТОВЫЙ;0.13;король сыров;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ СЫРОБОГАТОВ 0,13 кг 45% ТОСТОВЫЙ король сыров;0.26;115.39;0.13
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Гипермаркет;-;СЫРОБОГАТОВ Сыр плав с ветч 45%130г п/уп(Первая Линия):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;ТОСТОВЫЙ;0.13;ветчина;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ СЫРОБОГАТОВ 0,13 кг 45% ТОСТОВЫЙ ветчина;1.04;469.799;0.52
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;СЫРОБОГАТОВ Сыр плав с ветч 45%130г п/уп(Первая Линия):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;ТОСТОВЫЙ;0.13;ветчина;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ СЫРОБОГАТОВ 0,13 кг 45% ТОСТОВЫЙ ветчина;466.44;220605.319;1.018427948
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Гипермаркет;-;СЫРОБОГАТОВ Сыр плав с ветч 45%130г поли/уп(Первая Линия):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;ТОСТОВЫЙ;0.13;ветчина;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ СЫРОБОГАТОВ 0,13 кг 45% ТОСТОВЫЙ ветчина;62.66;29737.389;2.41
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;СЫРОБОГАТОВ Сыр плав с ветч 45%130г поли/уп(Первая Линия):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;ТОСТОВЫЙ;0.13;ветчина;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ СЫРОБОГАТОВ 0,13 кг 45% ТОСТОВЫЙ ветчина;2357.81;1101155.528;2.355454545
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;Сыробогатов Сыр Плав с ветчиной 50% 130г к/уп(Первая лин):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;СЕГМЕНТЫ;0.13;ветчина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ СЫРОБОГАТОВ 0,13 кг 50% СЕГМЕНТЫ ветчина;202.345;87287.2715;4.0469
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;Сыробогатов Сыр Плав с ветчиной 50% 130г к/уп(Первая лин):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;СЕГМЕНТЫ;0.13;ветчина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ СЫРОБОГАТОВ 0,13 кг 50% СЕГМЕНТЫ ветчина;5339.49;2322223.486;2.512701176
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;СЫРОБОГАТОВ Сыр плавл бекон 50% 200г пл/ван(Первая Линия):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;СТАКАН;0.2;бекон;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ СЫРОБОГАТОВ 0,2 кг 50% СТАКАН бекон;241.2;89552.815;20.1
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;СЫРОБОГАТОВ Сыр плавл бекон 50% 200г пл/ван(Первая Линия):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;СТАКАН;0.2;бекон;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ СЫРОБОГАТОВ 0,2 кг 50% СТАКАН бекон;2.4;1078.814;2.4
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;СЫРОБОГАТОВ Сыр плавл легк 25% 130г п/уп(Первая Линия):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;ТОСТОВЫЙ;0.13;сливочный;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ СЫРОБОГАТОВ 0,13 кг 25% ТОСТОВЫЙ сливочный;131.04;48973.474;1.056774194
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Гипермаркет;-;СЫРОБОГАТОВ Сыр плавл легк 25% 130г поли/уп(Первая Линия):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;ТОСТОВЫЙ;0.13;сливочный;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ СЫРОБОГАТОВ 0,13 кг 25% ТОСТОВЫЙ сливочный;82.16;30894.204;3.16
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;СЫРОБОГАТОВ Сыр плавл легк 25% 130г поли/уп(Первая Линия):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;ТОСТОВЫЙ;0.13;сливочный;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ СЫРОБОГАТОВ 0,13 кг 25% ТОСТОВЫЙ сливочный;2760.03;1039554.384;2.765561122
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;Сыробогатов Сыр Плавл с ветч 50% 200г пл/ван(Первая лин):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;СТАКАН;0.2;ветчина;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ СЫРОБОГАТОВ 0,2 кг 50% СТАКАН ветчина;45.8;18609.899;5.088888889
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Сыробогатов Сыр Плавл с ветч 50% 200г пл/ван(Первая лин):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;СТАКАН;0.2;ветчина;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ СЫРОБОГАТОВ 0,2 кг 50% СТАКАН ветчина;901.8;369310.579;3.175352113
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;СЫРОБОГАТОВ Сыр плавл с гриб 50% 130г к/уп(Первая Линия):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;СЕГМЕНТЫ;0.13;грибы;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ СЫРОБОГАТОВ 0,13 кг 50% СЕГМЕНТЫ грибы;38.87;14590.158;1.5548
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;СЫРОБОГАТОВ Сыр плавл с гриб 50% 130г к/уп(Первая Линия):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;СЕГМЕНТЫ;0.13;грибы;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ СЫРОБОГАТОВ 0,13 кг 50% СЕГМЕНТЫ грибы;1560.39;587308.524;1.561951952
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;Сыробогатов Сыр Плавл Сливочный 50% 130г к/уп(Первая лин):12;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;СЕГМЕНТЫ;0.13;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ СЫРОБОГАТОВ 0,13 кг 50% СЕГМЕНТЫ сливочный;41.405;19018.439;4.600555556
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Дискаунтер;-;СЫРОБОГАТОВ Сыр плавленый Янтарь 50%80г фол(Первая линия):24;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;ЛОМТЕВОЙ;0.08;янтарь;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ СЫРОБОГАТОВ 0,08 кг 50% ЛОМТЕВОЙ янтарь;4490.88;1610262.027;4.411473477
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;ТАМБОВСКАЯ НОВИНКА прод плав с сыр колб копч 400г(Орбита):15;ОРБИТА;ОРБИТА;ФИКСИРОВАННЫЙ;0.4;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ОРБИТА 0,4 кг 40% ФИКСИРОВАННЫЙ;18745.2;2124051.666;76.51102041
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Дискаунтер;КОПЧЕНЫЙ;ТАМБОВСКАЯ НОВИНКА прод плав с сыр колб копч 400г(Орбита):15;ОРБИТА;ОРБИТА;ФИКСИРОВАННЫЙ;0.4;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ОРБИТА 0,4 кг 40% ФИКСИРОВАННЫЙ;31973;3867897.226;14.57957136
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Томское молоко Сыр плавл с беконом 65% 180гр пл/ван:12;ТОМСКОЕ МОЛОКО;ТОМСКОЕ МОЛОКО;СТАКАН;0.18;бекон;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ТОМСКОЕ МОЛОКО 0,18 кг 65% СТАКАН бекон;0.54;251.691;0.54
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Томское молоко Сыр плавл с грибами 65% 180гр пл/ван:12;ТОМСКОЕ МОЛОКО;ТОМСКОЕ МОЛОКО;СТАКАН;0.18;грибы;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ТОМСКОЕ МОЛОКО 0,18 кг 65% СТАКАН грибы;2592.36;903568.7705;30.86142857
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Томское молоко Сыр плавл с ливочный 65% 180гр пл/ван:12;ТОМСКОЕ МОЛОКО;ТОМСКОЕ МОЛОКО;СТАКАН;0.18;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ТОМСКОЕ МОЛОКО 0,18 кг 65% СТАКАН сливочный;393.39;132250.2335;12.2934375
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Томское молоко Сыр плавл сливочный 65% 180гр пл/ван:12;ТОМСКОЕ МОЛОКО;ТОМСКОЕ МОЛОКО;СТАКАН;0.18;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ТОМСКОЕ МОЛОКО 0,18 кг 65% СТАКАН сливочный;3423.96;1201533.3;39.81348837
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Дискаунтер;-;Удален ШОКОЛАД ЛАКОМКА Дивн Сырн прод пл 70г фол(ЯНТАРЬ):45;ЯНТАРЬ;ЛАКОМКА;ЛОМТЕВОЙ;0.07;шоколад;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ ЛАКОМКА 0,07 кг 30% ЛОМТЕВОЙ шоколад;59.08;7788.231;1.688
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Дискаунтер;-;Удалена HOCHLAND Сыр плавл (сливоч+ветч) микс фол 100г:60;HOCHLAND GROUP;HOCHLAND;ЛОМТЕВОЙ;0.1;ветчина;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ HOCHLAND 0,1 кг 35% ЛОМТЕВОЙ ветчина;2.6;751.399;2.6
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;Удалена HOCHLAND Сыр плавл ветчина грибы пл/ван 400г :8;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.4;ветчина-грибы;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,4 кг 55% СТАКАН ветчина-грибы;12.8;5812.631;2.56
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Удалена HOCHLAND Сыр плавл ветчина грибы пл/ван 400г :8;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.4;ветчина-грибы;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,4 кг 55% СТАКАН ветчина-грибы;16;7992.149;1.066666667
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Удалена HOCHLAND Сыр плавл грибы ветчина ван 200г:32;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.2;ветчина-грибы;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,2 кг 55% СТАКАН ветчина-грибы;4.8;1611.654;2.4
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;Удалена PRESIDENT Микс Сыр плав.Асс+Слив сегм140г(Лакт):24;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 45% СЕГМЕНТЫ ассорти;6.58;2670.316;6.58
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Дискаунтер;БЕЗ КОПЧЕНИЯ;Удалена Жинкина крынк прод плав с сырГауда брус1кг(фас)Ястро;ЯСТРО;ЖИНКИНА КРЫНКА;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ЖИНКИНА КРЫНКА 1 кг 53% ВЕСОВОЙ;7.688;998.679;7.688
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Дискаунтер;БЕЗ КОПЧЕНИЯ;Удалена ЖИНКИНА КРЫНКАПрод плавл с сыромГолланд1кг(фас)Ястро;ЯСТРО;ЖИНКИНА КРЫНКА;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ЖИНКИНА КРЫНКА 1 кг ВЕСОВОЙ;2.778;388.685;2.778
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Дискаунтер;-;Удалена КОСТРОМСКОЙ сыр.прод.плав. 55% фол 100г (РЗПС) :60;РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;ЛОМТЕВОЙ;0.1;костромской;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ ПЕРЕЯСЛАВЛЬ 0,1 кг 55% ЛОМТЕВОЙ костромской;2.4;270.787;2.4
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;Удалена Новинка Сырн прод плавл колбасный с грибами 200г:40;Не определен;Не определен;ФИКСИРОВАННЫЙ;0.2;грибы;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ 0,2 кг ФИКСИРОВАННЫЙ грибы;87.2;14761.142;5.129411765
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Дискаунтер;БЕЗ КОПЧЕНИЯ;Удалена Новинка Сырн прод плавл колбасный с грибами 200г:40;Не определен;Не определен;ФИКСИРОВАННЫЙ;0.2;грибы;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ 0,2 кг ФИКСИРОВАННЫЙ грибы;12.6;2716.054;4.2
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;Удалена ОМИЧКА ЛЮБИМАЯ Сырн прод плавл80г(ЯНТАРЬ):48;ЯНТАРЬ;ЯНТАРЬ;СТАКАН;0.08;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ЯНТАРЬ 0,08 кг 55% СТАКАН сливочный;5.44;680.878;1.36
